Product,Table ID,2024 Variable,2023 Variable,Change,2024 Label,2023 Label,Notes,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_008E,S1001_C01_008E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_008E,S1001_C02_008E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_008E,S1001_C03_008E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_009E,S1001_C01_009E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_009E,S1001_C02_009E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_009E,S1001_C03_009E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_010E,S1001_C01_010E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_010E,S1001_C02_010E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_010E,S1001_C03_010E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_011E,S1001_C01_011E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_011E,S1001_C02_011E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_011E,S1001_C03_011E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_012E,S1001_C01_012E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_012E,S1001_C02_012E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_012E,S1001_C03_012E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_013E,S1001_C01_013E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_013E,S1001_C02_013E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_013E,S1001_C03_013E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_014E,S1001_C01_014E,No Change,"Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_014E,S1001_C02_014E,No Change,"Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_014E,S1001_C03_014E,No Change,"Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_015E,S1001_C01_015E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_015E,S1001_C02_015E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_015E,S1001_C03_015E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Native,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_016E,S1001_C01_016E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_016E,S1001_C02_016E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_016E,S1001_C03_016E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!NATIVITY!!Foreign born,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_017E,S1001_C01_017E,No Change,Estimate!!Total!!Special Subject!!Median income (dollars),Estimate!!Total!!Special Subject!!Median income (dollars),,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_017E,S1001_C02_017E,No Change,Estimate!!Total!!With grandparent responsible!!Special Subject!!Median income (dollars),Estimate!!Total!!With grandparent responsible!!Special Subject!!Median income (dollars),,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_017E,S1001_C03_017E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Special Subject!!Median income (dollars),Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Special Subject!!Median income (dollars),,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_018E,S1001_C01_018E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_018E,S1001_C02_018E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_018E,S1001_C03_018E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_019E,S1001_C01_019E,No Change,"Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits",,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_019E,S1001_C02_019E,No Change,"Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits",,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_019E,S1001_C03_019E,No Change,"Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits",,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_020E,S1001_C01_020E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,,,,,,,,,,,,
Subject Tables,S1001,S1001_C02_020E,S1001_C02_020E,No Change,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,Estimate!!Total!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,,,,,,,,,,,,
Subject Tables,S1001,S1001_C03_020E,S1001_C03_020E,No Change,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,Estimate!!Grandchildren with no parent present!!With grandparent responsible!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level,,,,,,,,,,,,
Subject Tables,S1001,S1001_C01_021E,S1001_C01_021E,No Change,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months at or above poverty level,Estimate!!Total!!Grandchildren under 18 years living with a grandparent householder!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months at or above poverty level,,,,,,,,,,,,
